ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF00385,PF14773:PF07533:PF08797,124,56,37,87,19,924,0.66,0.9,0.3,0.3,0.4,14,13,111,1,942,0.93,0.9,0.1,0.1,0.29
PF00386,PF01410:PF03523:PF06121,56,30,18,38,12,999,0.6,0.95,0.32,0.32,0.42,1,1,55,0,1011,1.0,0.95,0.02,0.02,0.13
PF00387,PF17047:PF12357:PF16652,45,64,17,28,47,975,0.27,0.93,0.38,0.38,0.28,16,8,37,8,1014,0.5,0.96,0.18,0.18,0.28
PF00388,PF08189:PF11415:PF00451,54,1,0,54,1,1012,0.0,0.95,0.0,0.0,-0.01,0,0,54,0,1013,0,0.95,0.0,0.0,0
PF00389,PF00473:PF08661:PF06609,107,43,27,80,16,944,0.63,0.91,0.25,0.25,0.36,6,5,102,1,959,0.83,0.9,0.05,0.05,0.18
PF00390,PF07602:PF03209:PF05977,53,18,9,44,9,1005,0.5,0.95,0.17,0.17,0.27,1,1,52,0,1014,1.0,0.95,0.02,0.02,0.13
PF00391,PF15594:PF08437:PF06778,40,7,6,34,1,1026,0.86,0.97,0.15,0.15,0.35,0,0,40,0,1027,0,0.96,0.0,0.0,0
PF00392,PF13961:PF08017:PF02721,36,79,17,19,62,969,0.22,0.92,0.47,0.47,0.28,22,8,28,14,1017,0.36,0.96,0.22,0.22,0.27
PF00393,PF03830:PF14833:PF09130,44,58,21,23,37,986,0.36,0.94,0.48,0.48,0.39,10,8,36,2,1021,0.8,0.96,0.18,0.18,0.37
PF00394,PF12487:PF17331:PF02425,102,2,2,100,0,965,1.0,0.91,0.02,0.02,0.13,0,0,102,0,965,0,0.9,0.0,0.0,0
PF00395,PF14262:PF16944:PF19005,12,11,1,11,10,1045,0.09,0.98,0.08,0.08,0.08,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF00396,PF08189:PF11415:PF00451,31,1,0,31,1,1035,0.0,0.97,0.0,0.0,-0.01,0,0,31,0,1036,0,0.97,0.0,0.0,0
PF00397,PF18766:PF12237:PF00639,159,72,54,105,18,890,0.75,0.88,0.34,0.34,0.45,8,8,151,0,908,1.0,0.86,0.05,0.05,0.21
PF00398,PF01277:PF03556:PF04471,66,43,18,48,25,976,0.42,0.93,0.27,0.27,0.3,9,6,60,3,998,0.67,0.94,0.09,0.09,0.23
PF00399,PF00660:PF17331:PF02425,5,2,1,4,1,1061,0.5,1.0,0.2,0.2,0.31,0,0,5,0,1062,0,1.0,0.0,0.0,0
PF00400,PF03920:PF08614:PF08145,444,38,37,407,1,622,0.97,0.62,0.08,0.08,0.22,5,5,439,0,623,1.0,0.59,0.01,0.01,0.08
PF00401,PF18269:PF11584:PF01303,9,8,1,8,7,1051,0.12,0.99,0.11,0.11,0.11,0,0,9,0,1058,0,0.99,0.0,0.0,0
PF00402,PF02187:PF03836:PF13173,17,47,8,9,39,1011,0.17,0.96,0.47,0.47,0.26,10,7,10,3,1047,0.7,0.99,0.41,0.41,0.53
PF00403,PF12156:PF09939:PF08017,91,12,9,82,3,973,0.75,0.92,0.1,0.1,0.25,1,1,90,0,976,1.0,0.92,0.01,0.01,0.1
PF00404,PF13521:PF07103:PF02269,4,49,0,4,49,1014,0.0,0.95,0.0,0.0,-0.01,14,0,4,14,1049,0.0,0.98,0.0,0.0,-0.01
PF00405,PF14087:PF03309:PF04378,23,41,5,18,36,1008,0.12,0.95,0.22,0.22,0.14,8,3,20,5,1039,0.38,0.98,0.13,0.13,0.21
PF00407,PF10235:PF04800:PF01781,28,46,6,22,40,999,0.13,0.94,0.21,0.21,0.14,10,4,24,6,1033,0.4,0.97,0.14,0.14,0.23
PF00408,PF06331:PF07896:PF00468,59,48,21,38,27,981,0.44,0.94,0.36,0.36,0.36,13,9,50,4,1004,0.69,0.95,0.15,0.15,0.31
PF00410,PF03645:PF05160:PF10163,39,63,17,22,46,982,0.27,0.94,0.44,0.44,0.31,13,7,32,6,1022,0.54,0.96,0.18,0.18,0.3
PF00411,PF01521:PF10235:PF04135,54,60,22,32,38,975,0.37,0.93,0.41,0.41,0.35,17,13,41,4,1009,0.76,0.96,0.24,0.24,0.41
PF00412,PF15936:PF02209:PF06297,134,56,45,89,11,922,0.8,0.91,0.34,0.34,0.48,8,8,126,0,933,1.0,0.88,0.06,0.06,0.23
PF00413,PF01471:PF08189:PF02425,59,57,42,17,15,993,0.74,0.97,0.71,0.71,0.71,0,0,59,0,1008,0,0.94,0.0,0.0,0
PF00414,PF10088:PF06778:PF00603,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF00415,PF08189:PF14537:PF17331,123,1,1,122,0,944,1.0,0.89,0.01,0.01,0.08,0,0,123,0,944,0,0.88,0.0,0.0,0
PF00416,PF07039:PF07572:PF00756,48,70,20,28,50,969,0.29,0.93,0.42,0.42,0.31,18,13,35,5,1014,0.72,0.96,0.27,0.27,0.43
PF00418,PF07937:PF06778:PF10088,11,2,0,11,2,1054,0.0,0.99,0.0,0.0,-0.0,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF00419,PF10846:PF05731:PF08795,5,32,3,2,29,1033,0.09,0.97,0.6,0.6,0.23,7,1,4,6,1056,0.14,0.99,0.2,0.2,0.16
